Country,ISO3166,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Botswana,BWA,0.000925968794851613,0,0.000925968794851613,0,0.000925968794851613,0,0.00115746099356452,0.00300939858326774,0.00462984397425807,0.00254641418584194,0,0.00254641418584194,0.00532432057039678,0,0.00300939858326774,0.00347238298069355,0.00416685957683226,0.0187508680957452,0.0141210241214871,0.0113431177369323,0.00787073475623872,0.00925968794851613,0.0131950553266355,0.0106486411407936,0.00578730496782258,0.0178248993008936,0.0324089078198065,0.0115746099356452,0.0421315801657484,0.023843696467429,0.0243066808648549,0.0300939858326774,0.0370387517940645,0.069447659613871,0.0138895319227742,0.0370387517940645,0.0648178156396129
Brazil,BRA,0.0111116255382194,0.0203713134867355,0.0129635631279226,0.00833371915366452,0.0101856567433677,0.0148155007176258,0.0370387517940645,0.0300939858326774,0.0421315801657484,0.0344923376082226,0.0247696652622807,0.0224547432751516,0.0233807120700032,0.0333348766146581,0.0437520255567387,0.0472244085374323,0.0439835177554516,0.059956479466642,0.079170331959813,0.0803277929533775,0.0701421362100097,0.0625028936524839,0.0666697532293162,0.100236122042687,0.151164405759526,0.160192601509329,0.160424093708042,0.194453446918839,0.166211398675865,0.271308856891523,0.269225427103107,0.225704893745081,0.250011574609936,0.180563914996065,0.342608454095097,0.231492198712903,0.504652993194129
Brunei Darussalam,BRN,0.0064817815639613,0.0064817815639613,0.0138895319227742,0.0101856567433677,0.0111116255382194,0.012037594333071,0.0067132737626742,0.0101856567433677,0.00717625816010001,0.0113431177369323,0.0178248993008936,0.019213852493171,0.0101856567433677,0.0150469929163387,0.0108801333395065,0.0340293532107968,0.0409741191721839,0.0425945645631742,0.019213852493171,0.0162044539099032,0.0303254780313903,0.0268530950506968,0.0145840085189129,0.0136580397240613,0.0351868142043613,0.0372702439927774,0.0293995092365387,0.0398166581786194,0.0557896198898097,0.0368072595953516,0.0328718922172323,0.0500023149219871,0.0138895319227742,0.0185193758970323,0.0231492198712903,0.00925968794851613,0.00462984397425807
Bulgaria,BGR,0.00277790638455484,0.000925968794851613,0.00185193758970323,0.000925968794851613,0.000925968794851613,0.000925968794851613,0.000925968794851613,0,0,0,0,0,0.00254641418584194,0,0,0,0,0,0.00300939858326774,0.00740775035881291,0.00486133617297097,0,0.00439835177554516,0.0185193758970323,0.00601879716653549,0.0175934071021807,0.0296310014352516,0.0247696652622807,0.0064817815639613,0.0108801333395065,0.0067132737626742,0.0194453446918839,0.0324089078198065,0.0416685957683226,0.0231492198712903,0.0231492198712903,0.0277790638455484
Burkina Faso,BFA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00462984397425807
Burma (Myanmar),MMR,0,0,0.00185193758970323,0,0.00462984397425807,0,0.00115746099356452,0,0,0,0,0,0.00277790638455484,0.00254641418584194,0.00902819574980323,0,0.00416685957683226,0.016667438307329,0.00393536737811936,0.023843696467429,0.0229177276725774,0.00972267234594194,0.00925968794851613,0.0113431177369323,0.0236122042687161,0.0423630723644613,0.0428260567618871,0.0398166581786194,0.0067132737626742,0.0113431177369323,0.0212972822815871,0.0377332283902032,0.106486411407936,0.0972267234594194,0.0740775035881291,0.143525163202,0.180563914996065
Burundi,BDI,0,0,0.000925968794851613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0064817815639613,0,0,0,0,0,0,0,0,0
Cambodia,KHM,0,0,0,0,0,0.00185193758970323,0,0,0,0,0,0.00254641418584194,0.00277790638455484,0.00787073475623872,0.00300939858326774,0.0171304227047548,0.00370387517940645,0.0115746099356452,0.0162044539099032,0.0273160794481226,0.0511597759155517,0.0800963007546646,0.0817167461456549,0.0657437844344646,0.154636788740219,0.163896476688736,0.11644057595259,0.183573313579332,0.222001018565674,0.301634334922913,0.309273577480439,0.312745960461132,0.342608454095097,0.430575489606,0.472244085374323,0.666697532293162,0.513912681142645
Cameroon,CMR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00347238298069355,0,0,0,0,0,0,0,0,0,0.0064817815639613,0,0,0,0,0,0,0.00462984397425807,0,0,0,0
Canada,CAN,0.41298208250382,0.358349923607574,0.32131117181351,0.319459234223807,0.354646048428168,0.359275892402426,0.819019399046252,0.809528218899023,1.004676142414,1.10468077225797,1.053058011945,0.721792675586833,0.68405944719663,0.853048752257049,0.89541182462151,1.06254919209223,1.10097689707857,1.22551969998611,1.08083707579055,1.25978054539562,1.39173109866198,1.03014028427242,1.01439881475994,1.10907912403352,1.30006018797167,1.48780036112783,1.39011065327098,1.66118801796379,2.05472475577573,1.81003750173619,1.56095189592111,1.65470623639983,1.82415852585768,1.9769433770082,2.11120885226168,2.10657900828742,2.4954859021251
